釧路,19920,雪,鶴居,つるい,阿寒郡鶴居村鶴居東,43,13.9,144,19.5,38,昭60.10.9
釧路,19925,雪,中徹別,なかてしべつ,釧路市阿寒町徹別中央34線,43,11.9,144,8.5,80,昭63.10.26
釧路,19930,雪,太田,おおた,厚岸郡厚岸町太田,43,5.4,144,46.7,85,昭61.10.13
釧路,19935,官,鶴丘,つるおか,釧路市鶴丘　釧路航空気象観測所,43,2.4,144,11.5,95,平18.11.29
釧路,19940,雪,白糠,しらぬか,白糠郡白糠町西2条北,42,58.2,144,3.7,9,昭61.10.13
釧路,19950,官,釧路,くしろ,釧路市幸町　釧路地方気象台,42,59.1,144,22.6,5,平12.10.5
十勝,20900,雪,陸別,りくべつ,足寄郡陸別町陸別原野基線,43,28.3,143,45.2,210,昭61.10.22
十勝,20910,雪,ぬかびら源泉郷,ぬかびらげんせんきょう,河東郡上士幌町ぬかびら源泉郷北区,43,22,143,11.5,540,昭59.10.26
十勝,20920,雪,上士幌,かみしほろ,河東郡上士幌町東3線,43,14.5,143,17.7,287,昭62.10.27
十勝,20930,雪,新得,しんとく,上川郡新得町4条南,43,4.6,142,50.4,178,昭59.10.26
十勝,20935,雪,本別,ほんべつ,中川郡本別町新町,43,7.9,143,36,67,昭60.10.9
十勝,20940,雪,芽室,めむろ,河西郡芽室町西3条南,42,54,143,2.6,90,昭62.10.27
十勝,20943,官,帯広,おびひろ,帯広市東4条南　帯広測候所,42,55.3,143,12.7,38,平11.3.1
十勝,20945,雪,浦幌,うらほろ,十勝郡浦幌町桜町,42,48.5,143,39.4,20,昭60.10.9
十勝,20950,雪,上札内,かみさつない,河西郡中札内村元札内西1線,42,38.5,143,5.8,251,昭59.10.27
十勝,20955,官,帯広泉,おびひろいずみ,帯広市泉町西9線中　帯広航空気象観測所,42,44,143,13,149,平18.11.29
十勝,20960,雪,大樹,たいき,広尾郡大樹町柏木町,42,30,143,16.4,87,昭60.10.9
十勝,20965,官,広尾,ひろお,広尾郡広尾町並木通東　広尾特別地域気象観測所,42,17.6,143,19,32,平11.3.1
胆振,21900,雪,安平,あびら,勇払郡安平町安平,42,48.9,141,49.7,33,昭58.10.18
胆振,21905,雪,穂別,ほべつ,勇払郡むかわ町穂別,42,45.7,142,8.6,56,昭58.10.18
胆振,21910,雪,大滝,おおたき,伊達市大滝区本町,42,40.2,141,4.7,390,昭58.10.18
胆振,21913,官,苫小牧,とまこまい,苫小牧市しらかば町　苫小牧特別地域気象観測所,42,37.4,141,32.8,6,平11.12.23
胆振,21915,雪,大岸,おおきし,虻田郡豊浦町大岸,42,35.4,140,38.6,4,昭58.10.18
胆振,21920,雪,白老,しらおい,白老郡白老町高砂町,42,32.6,141,21.1,6,昭58.10.18
胆振,21925,雪,登別,のぼりべつ,登別市札内町,42,27.5,141,7.1,197,昭63.10.14
胆振,21930,官,室蘭,むろらん,室蘭市山手町　室蘭地方気象台,42,18.7,140,58.5,40,平11.3.1
日高,22900,雪,日高,ひだか,沙流郡日高町本町東,42,52.6,142,26.5,280,昭59.10.11
日高,22906,雪,旭,あさひ,沙流郡平取町旭地区,42,37.7,142,23.6,245,平16.10.29
日高,22910,雪,中杵臼,なかきねうす,浦河郡浦河町上杵臼,42,13.4,142,56.9,98,昭59.10.30
日高,22913,官,浦河,うらかわ,浦河郡浦河町潮見町　浦河特別地域気象観測所,42,9.7,142,46.6,37,平11.3.1
日高,22915,雪,目黒,めぐろ,幌泉郡えりも町目黒,42,7.7,143,18.7,7,昭59.10.12
日高,22920,雪,静内,しずない,日高郡新ひだか町静内山手町,42,20.6,142,21.7,10,昭63.10.13
渡島,23900,雪,長万部,おしゃまんべ,山越郡長万部町字長万部,42,31,140,22.4,6,昭57.10.5
渡島,23905,雪,八雲,やくも,二海郡八雲町本町,42,15.1,140,16.3,8,昭57.10.6
渡島,23910,雪,大沼,おおぬま,亀田郡七飯町上軍川,41,58.6,140,42.9,165,昭57.10.8
渡島,23915,官,函館,はこだて,函館市美原　函館地方気象台,41,49,140,45.2,35,平11.3.1
渡島,23920,雪,千軒,せんげん,松前郡福島町千軒,41,33.5,140,16.3,100,昭57.10.8
渡島,23925,雪,森,もり,茅部郡森町姫川,42,4,140,35.3,125,平14.3.1
渡島,23930,官,高松,たかまつ,函館市高松町　函館航空気象観測所,41,46.2,140,49.3,34,平18.11.29
渡島,24905,雪,熊石,くまいし,二海郡八雲町熊石根崎町,42,7.7,139,59.1,12,昭57.10.7
檜山,24900,雪,今金,いまかね,瀬棚郡今金町今金,42,25.7,140,0.5,19,昭57.10.6
檜山,24910,雪,鶉,うずら,檜山郡厚沢部町鶉町,41,55.8,140,18.7,53,昭57.10.7
檜山,24915,官,江差,えさし,檜山郡江差町姥神町　江差特別地域気象観測所,41,52,140,7.4,4,平11.3.1
青森,31900,雪,大間,おおま,下北郡大間町大間字狼丁,41,31.6,140,54.7,14,昭58.10.7
青森,31903,官,むつ,むつ,むつ市金曲　むつ特別地域気象観測所,41,17,141,12.6,3,平10.3.2
青森,31905,雪,今別,いまべつ,東津軽郡今別町今別字中沢,41,10.8,140,28.9,30,昭54.11.7
青森,31910,雪,五所川原,ごしょがわら,五所川原市松島町,40,48.5,140,27.5,9,昭54.11.6
青森,31913,官,青森,あおもり,青森市花園　青森地方気象台,40,49.3,140,46.1,3,平10.3.2
青森,31916,雪,野辺地,のへじ,上北郡野辺地町有戸鳥井平,40,53.1,141,9.6,14,平20.11.21
青森,31920,雪,弘前,ひろさき,弘前市和田町,40,36.7,140,27.3,30,昭57.10.13
青森,31923,官,深浦,ふかうら,西津軽郡深浦町大字深浦字岡町　深浦特別地域気象観測所,40,38.7,139,55.9,66,平11.12.17
青森,31925,雪,酸ケ湯,すかゆ,青森市荒川字南荒川山国有林酸ヶ湯沢,40,38.9,140,50.9,890,昭54.11.2
青森,31935,雪,碇ケ関,いかりがせき,平川市碇ヶ関阿原,40,28.9,140,37.2,135,昭54.11.5
青森,31940,雪,脇野沢,わきのさわ,むつ市脇野沢桂沢,41,8.7,140,49.3,15,昭58.10.7
青森,31945,雪,鰺ケ沢,あじがさわ,西津軽郡鰺ヶ沢町舞戸町字小夜,40,46.6,140,12.3,40,昭58.10.6
青森,31950,雪,十和田,とわだ,十和田市東十六番町,40,36.4,141,14,55,昭58.10.5
青森,31953,官,八戸,はちのへ,八戸市湊町字館鼻　八戸特別地域気象観測所,40,31.6,141,31.3,27,平10.3.2
青森,31955,雪,三戸,さんのへ,三戸郡三戸町川守田字寺ノ沢,40,23,141,15.4,60,昭58.10.5
青森,31965,官,青森大谷,あおもりおおたに,青森市大字大谷字小谷　青森航空気象観測所,40,44,140,41.3,198,令2.11.26
秋田,32900,雪,能代,のしろ,能代市緑町,40,11.9,140,1.9,6,昭52.12.1
秋田,32905,雪,鷹巣,たかのす,北秋田市旭町,40,13.6,140,22.3,29,昭52.12.1
秋田,32910,雪,鹿角,かづの,鹿角市花輪字荒田,40,12.9,140,47.2,123,昭52.12.1
秋田,32915,雪,五城目,ごじょうめ,南秋田郡五城目町上樋口字屋岸,39,56.3,140,6.9,6,昭52.12.1
秋田,32920,雪,阿仁合,あにあい,北秋田市阿仁水無字畑町東裏,39,59.6,140,24.2,120,昭52.12.1
秋田,32927,官,秋田,あきた,秋田市山王　秋田地方気象台,39,43,140,5.9,6,平10.3.2
秋田,32930,雪,角館,かくのだて,仙北市角館町小勝田鵜の崎,39,36.2,140,33.4,56,昭52.12.1
秋田,32935,雪,大正寺,だいしょうじ,秋田市雄和新波字寺沢,39,31.6,140,14,20,昭52.12.1
秋田,32940,雪,本荘,ほんじょう,由利本荘市埋田字用堰南,39,21.6,140,3.3,11,昭52.12.1
秋田,32945,雪,横手,よこて,横手市横手町大樋,39,19.2,140,33.3,59,昭52.12.1
秋田,32950,雪,矢島,やしま,由利本荘市矢島町城内字築舘,39,14.1,140,8.2,46,昭52.12.1
秋田,32955,雪,湯の岱,ゆのたい,湯沢市秋の宮字湯の岱,38,57.6,140,31.7,335,昭52.12.1
秋田,32960,雪,湯沢,ゆざわ,湯沢市金谷字樋ノ口,39,11.2,140,27.8,74,昭60.12.1
秋田,32965,官,雄和,ゆうわ,秋田市雄和椿川字山籠　秋田航空気象観測所,39,36.9,140,13.1,93,平30.11.30
岩手,33905,雪,二戸,にのへ,二戸市堀野字馬場,40,17.9,141,17.9,87,昭58.11.14
岩手,33910,雪,岩手松尾,いわてまつお,八幡平市野駄,39,57.1,141,3.9,275,平3.12.1
岩手,33915,雪,奥中山,おくなかやま,二戸郡一戸町小繋字西田子,40,3.6,141,13.5,430,昭54.11.13
岩手,33920,雪,葛巻,くずまき,岩手郡葛巻町葛巻第7地割字元町,40,2.4,141,27.4,418,昭59.10.29
岩手,33925,雪,雫石,しずくいし,岩手郡雫石町第40地割字千刈田,39,41.8,140,58.5,195,昭58.11.18
岩手,33927,官,盛岡,もりおか,盛岡市山王町　盛岡地方気象台,39,41.9,141,9.9,155,平10.12.26
岩手,33930,雪,遠野,とおの,遠野市松崎町白岩24地割,39,20.3,141,32.6,275,昭59.11.9
岩手,33933,官,宮古,みやこ,宮古市鍬ケ崎下町　宮古特別地域気象観測所,39,38.8,141,57.9,43,平10.3.2
岩手,33935,雪,湯田,ゆだ,和賀郡西和賀町上野々第39地割,39,18.6,140,46.6,250,昭54.11.13
岩手,33940,雪,北上,きたかみ,北上市芳町,39,17.3,141,6.6,61,昭59.11.26
岩手,33945,雪,祭畤,まつるべ,一関市厳美町祭畤,39,0.7,140,51.9,350,昭58.11.10
岩手,33947,官,大船渡,おおふなと,大船渡市大船渡町字赤沢　大船渡特別地域気象観測所,39,3.8,141,42.8,37,平10.3.2
岩手,33950,雪,一関,いちのせき,一関市竹山町,38,56,141,7.5,32,昭57.11.18
岩手,33955,雪,区界,くざかい,宮古市区界第2地割,39,39,141,21.2,734,昭60.10.25
岩手,33957,雪,花巻,はなまき,花巻市葛第3地割　花巻航空気象観測所,39,25.7,141,8.1,90,令6.10.31
