840403000105,信濃川上流,しなのがわじょうりゅう
840403023700,魚野川,うおのがわ
840403070500,犀川,さいがわ
840403070600,信濃川水系裾花川,しなのがわすいけいすそばながわ
840403089800,信濃川水系奈良井川,しなのがわすいけいならいがわ
840404000100,関川,せきかわ
840405000100,姫川,ひめかわ
840406000100,黒部川,くろべがわ
840407000100,常願寺川,じょうがんじがわ
840408000101,神通川水系宮川,じんづうがわすいけいみやがわ
840408000102,神通川,じんづうがわ
840409000100,庄川,しょうがわ
840410000100,小矢部川,おやべがわ
840411000100,手取川,てどりがわ
840412000100,梯川,かけはしがわ
850501000100,狩野川,かのがわ
850502000100,安倍川,あべかわ
850503000100,大井川,おおいがわ
850504000100,菊川,きくがわ
850505000101,天竜川上流,てんりゅうがわじょうりゅう
850505000102,天竜川下流,てんりゅうがわかりゅう
850505071753,天竜川水系諏訪湖,てんりゅうがわすいけいすわこ
850506000100,豊川及び豊川放水路,とよがわおよびとよがわほうすいろ
850507000100,矢作川,やはぎがわ
850508000100,庄内川,しょうないがわ
850508000200,愛知県庄内川水系　新川,あいちけんしょうないがわすいけいしんかわ
850509000102,木曽川下流,きそがわかりゅう
850509000103,木曽川中流,きそがわちゅうりゅう
850509000202,揖斐川下流,いびがわかりゅう
850509000203,揖斐川中流,いびがわちゅうりゅう
850509000401,木曽川水系長良川上流,きそがわすいけいながらがわじょうりゅう
850509000402,長良川下流,ながらがわかりゅう
850509000403,長良川中流,ながらがわちゅうりゅう
850509025500,木曽川水系飛騨川,きそがわすいけいひだがわ
850510000100,鈴鹿川及び鈴鹿川派川,すずかがわおよびすずかがわはせん
850511000100,雲出川及び雲出古川,くもずがわおよびくもずふるかわ
850512000100,櫛田川,くしだがわ
850513000100,宮川,みやがわ
860601000102,熊野川下流,くまのがわかりゅう
860601000103,熊野川中流（本宮区間）,くまのがわちゅうりゅう（ほんぐうくかん）
860601000105,熊野川中流（日足区間）,くまのがわちゅうりゅう（ひたりくかん）
860602000100,紀の川,きのかわ
860603000101,大和川上流,やまとがわじょうりゅう
860603000102,大和川下流,やまとがわかりゅう
860603001300,大和川水系石川,やまとがわすいけいいしかわ
860604000101,瀬田川,せたがわ
860604000102,淀川,よどがわ
860604000103,宇治川,うじがわ
860604000600,淀川水系寝屋川流域,よどがわすいけいねやがわりゅういき
860604004700,淀川水系神崎川・安威川,よどがわすいけいかんざきがわあいがわ
860604007300,猪名川,いながわ
