070030,会津,あいづ,0,1,0,1,0,0,1,0,0,1
070031,会津北部,あいづほくぶ,1,0,0,0,0,0,0,0,1,0
070032,会津中部,あいづちゅうぶ,1,0,0,0,0,0,0,0,1,0
070033,会津南部,あいづなんぶ,1,0,0,0,0,0,0,0,1,0
070100,中通り・浜通り,なかどおりはまどおり,0,0,0,0,0,0,1,0,0,0
080000,茨城県,いばらきけん,0,0,1,0,1,1,1,1,0,0
080010,北部,ほくぶ,0,1,0,1,0,0,0,0,0,1
080011,県央地域,けんおうちいき,1,0,0,0,0,0,0,0,1,0
080012,県北地域,けんぽくちいき,1,0,0,0,0,0,0,0,1,0
080020,南部,なんぶ,0,1,0,1,0,0,0,0,0,1
080021,鹿行地域,ろっこうちいき,1,0,0,0,0,0,0,0,1,0
080022,県南地域,けんなんちいき,1,0,0,0,0,0,0,0,1,0
080023,県西地域,けんせいちいき,1,0,0,0,0,0,0,0,1,0
090000,栃木県,とちぎけん,0,0,1,0,1,1,1,1,0,0
090010,南部,なんぶ,0,1,0,1,0,0,0,0,0,1
090011,県央部,けんおうぶ,1,0,0,0,0,0,0,0,1,0
090012,南東部,なんとうぶ,1,0,0,0,0,0,0,0,1,0
090013,南西部,なんせいぶ,1,0,0,0,0,0,0,0,1,0
090020,北部,ほくぶ,0,1,0,1,0,0,0,0,0,1
090021,那須地域,なすちいき,1,0,0,0,0,0,0,0,1,0
090022,日光市,にっこうし,1,0,0,0,0,0,0,0,1,0
100000,群馬県,ぐんまけん,0,0,1,0,1,1,1,1,0,0
100010,南部,なんぶ,0,1,0,1,0,0,1,0,0,1
100011,前橋・桐生地域,まえばしきりゅうちいき,1,0,0,0,0,0,0,0,1,0
100012,伊勢崎・太田地域,いせさきおおたちいき,1,0,0,0,0,0,0,0,1,0
100013,高崎・藤岡地域,たかさきふじおかちいき,1,0,0,0,0,0,0,0,1,0
100020,北部,ほくぶ,0,1,0,1,0,0,1,0,0,1
100021,利根・沼田地域,とねぬまたちいき,1,0,0,0,0,0,0,0,1,0
100022,吾妻地域,あがつまちいき,1,0,0,0,0,0,0,0,1,0
110000,埼玉県,さいたまけん,0,0,1,0,1,1,1,1,0,0
110010,南部,なんぶ,0,1,0,1,0,0,0,0,0,1
110011,南中部,なんちゅうぶ,1,0,0,0,0,0,0,0,1,0
110012,南東部,なんとうぶ,1,0,0,0,0,0,0,0,1,0
110013,南西部,なんせいぶ,1,0,0,0,0,0,0,0,1,0
110020,北部,ほくぶ,0,1,0,1,0,0,0,0,0,1
110021,北東部,ほくとうぶ,1,0,0,0,0,0,0,0,1,0
110022,北西部,ほくせいぶ,1,0,0,0,0,0,0,0,1,0
110030,秩父地方,ちちぶちほう,1,1,0,1,0,0,0,0,1,1
120000,千葉県,ちばけん,0,0,1,0,1,1,1,1,0,0
120010,北西部,ほくせいぶ,0,1,0,1,0,0,0,0,0,1
120011,千葉中央,ちばちゅうおう,1,0,0,0,0,0,0,0,1,0
120012,印旛,いんば,1,0,0,0,0,0,0,0,1,0
120013,東葛飾,ひがしかつしか,1,0,0,0,0,0,0,0,1,0
120020,北東部,ほくとうぶ,0,1,0,1,0,0,0,0,0,1
120021,香取・海匝,かとりかいそう,1,0,0,0,0,0,0,0,1,0
120022,山武・長生,さんぶちょうせい,1,0,0,0,0,0,0,0,1,0
120030,南部,なんぶ,0,1,0,1,0,0,0,0,0,1
120031,君津,きみつ,1,0,0,0,0,0,0,0,1,0
120032,夷隅・安房,いすみあわ,1,0,0,0,0,0,0,0,1,0
130000,東京都,とうきょうと,0,0,1,0,1,1,0,1,0,0
130010,東京地方,とうきょうちほう,0,1,0,1,0,0,1,0,0,1
