82020900010100011,,雄物川橋,雄物川上流
82020900010100015,,大曲橋,雄物川上流
82020900010100023,,神宮寺,雄物川上流
82020900010200003,,椿川,雄物川下流
82020900550000019,,長野,玉川
82020901870000007,,岩崎橋,皆瀬川
82021000010000015,,明法,子吉川
82021000010000019,,二十六木橋,子吉川
82020900040000033,,太平本町,太平川
82020900040000037,,牛島,太平川
82021100010100003,,糠野目,最上川上流
82021100010100011,,小出,最上川上流
82021100010100020,,長崎,最上川上流
82021100010100027,,下野,最上川上流
82021100010200003,,臼ヶ沢,最上川下流
82021100010200009,,下瀬,最上川下流
82021100010300024,,大石田,最上川中流
82021100010300001,,堀内,最上川中流
82021100010300017,,古口,最上川中流
82021100010300038,,岩ヶ袋,最上川中流
82021100010300004,,長者原,最上川中流
82021100730000015,,真木,鮭川
82021100730000012,,真室川,鮭川
82021100730000010,,平岡橋,鮭川
82021103070200022,,鮨洗,須川下流
82021200010000018,,熊出,赤川
82021200010000020,,羽黒橋,赤川
82021200010000022,,浜中,赤川
06001600010000113,,穂積,日向川
82021101700000061,,瀬見,最上小国川
82021101700000135,,赤倉,最上小国川
82021102210000038,,岩ヶ袋,丹生川
82021102210000037,,行沢,丹生川
82021103070100004,,坂巻,須川上流
82021103070100003,,石堂,須川上流
82021104870000076,,中橋,屋代川
82021200020000108,,面野山,大山川
82021200020000107,,大山,大山川
82020100010100037,,玉城橋,阿武隈川上流
82020100010100002,,須賀川,阿武隈川上流
82020100010100006,,阿久津,阿武隈川上流
82020100010100008,,本宮,阿武隈川上流
82020100010100022,,二本松,阿武隈川上流
82020100010100014,,福島,阿武隈川上流
82020100010100017,,伏黒,阿武隈川上流
82020100990000013,,八木田,荒川
84040200010100007,,馬越,阿賀川
84040200010100002,,宮古,阿賀川
84040200010100001,,山科,阿賀川
07000600010000049,,中村,福島県宇多川
07001000010000055,,原町,福島県新田川
07002800010000137,,小川,福島県夏井川
07002800010000072,,鎌田,福島県夏井川
83030100010000002,,富岡,久慈川
83030100010000004,,榊橋,久慈川
83030200010000011,,小口,那珂川
83030200010000012,,野口,那珂川
83030200010000013,,水府橋,那珂川
83030300280000013,,出島,霞ヶ浦・北浦
83030300280000023,,白浜,霞ヶ浦・北浦
83030301520000012,,三谷,小貝川
83030301520000011,,黒子,小貝川
83030301520000013,,上郷,小貝川
83030301520000014,,小貝川水海道,小貝川
83030300460000014,,桜橋（田土部）,利根川水系桜川
83030302030000007,,佐貫（下）,鬼怒川
83030302030000004,,石井（右）,鬼怒川
83030302030000006,,川島,鬼怒川
83030302030000003,,鬼怒川水海道,鬼怒川
83030200010100027,,晩翠橋,那珂川上流部
83030200010100010,,黒羽,那珂川上流部
83030200830000028,,木幡大橋,逆川
83030200940000030,,連城橋,荒川
83030201430000051,,佐久山,箒川
83030201470000033,,蛇尾橋,蛇尾川
83030201830000043,,中余笹橋,余笹川
83030301520100001,,鉄道橋下,小貝川上流部
83030301790000002,,妹内橋,五行川
83030302110000006,,東橋,田川
83030302110000005,,明治橋,田川
83030304800000013,,保橋,思川
83030304800000012,,観晃橋,思川
83030304810000016,,淀橋,姿川
83030304810000015,,姿川橋,姿川
83030304940000019,,府中橋,黒川
83030304940000018,,東雲橋,黒川
83030305170000022,,大平橋上,永野川
83030305300000024,,大橋,秋山川
83030305480000026,,千歳橋,袋川
83030304610100004,,高津戸,渡良瀬川上流部
83030304610100002,,広見橋,渡良瀬川上流部
83030306890000002,,高松,烏川流域
83030306890000001,,岩鼻,烏川流域
83030306890000010,,山名,烏川流域
83030306960000027,,若泉,神流川
83030306000000067,,下田島,利根川水系石田川
83030306000000052,,牛沢,利根川水系石田川
83030303390000048,,吉川,中川
83030303390300021,,牛島,中川中流部
83030303690000194,,三野宮,元荒川
83030303920000170,,増林,新方川
83030303980000025,,杉戸,大落古利根川
83030304360000001,,谷古宇,綾瀬川（谷古宇区間）
83030400700000001,,入西,越辺川・都幾川・高麗川
83030400700000004,,高坂橋,越辺川・都幾川・高麗川
83030400700000052,,天神橋,越辺川・都幾川・高麗川
83030400700000017,,野本,越辺川・都幾川・高麗川
83030400700000010,,坂戸,越辺川・都幾川・高麗川
83030400710000018,,小ヶ谷,入間川・小畔川
83030400710000023,,菅間,入間川・小畔川
83030400710000012,,八幡橋,入間川・小畔川
83030304360300168,,一の橋,綾瀬川中流部（一の橋区間）
83030400030000150,,青木水門,芝川・新芝川
83030400120000181,,宮戸橋,新河岸川
83030300010100033,,八斗島,利根川上流部
83030300010100034,,栗橋,利根川上流部
83030300010200044,,横利根,利根川下流部
83030300010300031,,芽吹橋,利根川中流部
83030300010300042,,取手,利根川中流部
83030300010300030,,押付,利根川中流部
83030303040000016,,西関宿,江戸川
83030303040000017,,野田,江戸川
83030304610200005,,足利,渡良瀬川下流部
83030304610200019,,古河,渡良瀬川下流部
83030304610200007,,乙女,渡良瀬川下流部
83030304610200020,,中里,渡良瀬川下流部
83030400010000007,,熊谷,荒川
83030400010000009,,治水橋,荒川
83030400010000006,,岩淵水門（上）,荒川
83030500010000004,,調布橋,多摩川
83030500010000009,,石原,多摩川
83030500010000006,,田園調布（上）,多摩川
83030500200000002,,浅川橋,浅川
13000500010000095,,青葉台,目黒川
13000500010000096,,荏原調節池上流,目黒川
13000600010000097,,渋谷橋,渋谷川・古川
13000600010000098,,四ノ橋,渋谷川・古川
83030400320000092,,向台,石神井川
83030400320000025,,稲荷橋,石神井川
83030400320000022,,加賀橋,石神井川
83030400320000101,,溝田橋,石神井川
83030400440000093,,番屋橋,神田川
83030400440000019,,和田見橋,神田川
83030400440000020,,南小滝橋,神田川
83030400440000013,,飯田橋,神田川
83030400470000016,,鷺盛橋,妙正寺川
83030400470000099,,千歳橋,妙正寺川
83030500050000094,,大沢池上,野川・仙川
83030500050000010,,鎌田橋野川,野川・仙川
83030500050000011,,鎌田橋仙川,野川・仙川
83030600010000021,,亀の子橋,鶴見川
83030600010000023,,綱島,鶴見川
83030700010200032,,神川橋,相模川下流
14001900010000017,,平山,酒匂川
14001900010000018,,松田,酒匂川
14001900010000019,,富士道橋,酒匂川
83030700010300002,,上依知,相模川中流
83030700010300033,,相模大橋,相模川中流
84040100010000002,,上関,荒川
84040100010000001,,葛籠山,荒川
84040200010000001,,馬下,阿賀野川
84040200010000002,,満願寺,阿賀野川
84040300010200001,,尾崎,信濃川下流・中ノ口川
84040300010200003,,保明新田,信濃川下流・中ノ口川
84040300010200006,,帝石橋,信濃川下流・中ノ口川
84040300010200032,,道金,信濃川下流・中ノ口川
84040300010200033,,白根橋,信濃川下流・中ノ口川
84040300010300003,,十日町（姿）,信濃川中流
84040300010300005,,小千谷,信濃川中流
84040300010300006,,長岡,信濃川中流
84040300010300007,,大河津,信濃川中流
84040300010500064,,割野,信濃川上流
84040302370000012,,六日町,魚野川
84040302370000013,,小出,魚野川
84040302370000014,,堀之内,魚野川
84040400010000001,,高田,関川
84040500010000008,,山本,姫川
84040600010000001,,愛本,黒部川
84040600010000099,,愛本（下流）,黒部川
84040700010000002,,大川寺,常願寺川
84040800010200006,,大沢野大橋,神通川
84040800010200007,,神通大橋,神通川
84040900010000016,,小牧,庄川
84040900010000014,,大門,庄川
84041000010000019,,津沢,小矢部川
84041000010000020,,石動,小矢部川
84041000010000021,,長江,小矢部川
84041100010000001,,鶴来,手取川
84041200010000011,,埴田,梯川
86060700010000001,,中角,九頭竜川
86060700190200002,,深谷,日野川下流
86060800010000016,,高塚,北川
18000600010000052,,和久里,南川水系南川
18001400010000046,,呉竹,笙の川水系笙の川
86060700020000011,,六日,九頭竜川水系竹田川
86060700190300029,,糺橋,九頭竜川水系日野川中流
86060700220000001,,九十九橋,九頭竜川水系足羽川
83030800010000005,,船山橋,富士川（釜無川を含む）
83030800010000007,,清水端,富士川（釜無川を含む）
83030800010000010,,南部,富士川（釜無川を含む）
83030803950000002,,石和,笛吹川
83030804550000003,,荒川,荒川
83030806570000057,,岩根橋,塩川
84040300010000002,,生田,千曲川
84040300010000003,,杭瀬下,千曲川
84040300010000004,,立ヶ花,千曲川
84040307050000010,,小市,犀川
85050500010100007,,伊那富,天竜川上流
85050500010100009,,沢渡,天竜川上流
85050500010100004,,市田,天竜川上流
85050500010100006,,天竜峡,天竜川上流
84040300010100003,,下越,信濃川水系千曲川上流
84040300010100001,,塩名田,信濃川水系千曲川上流
84040300010400086,,市川橋,信濃川水系千曲川下流
84040307060000047,,岡田,信濃川水系裾花川
84040308980000057,,琵琶橋,信濃川水系奈良井川
84040308980000069,,新橋,信濃川水系奈良井川
85050507175300011,,釜口水門,天竜川水系諏訪湖
85050900010300017,,今渡,木曽川中流
85050900010300018,,犬山,木曽川中流
85050900010300004,,笠松,木曽川中流
85050900020300042,,岡島,揖斐川中流
85050900020300045,,万石,揖斐川中流
85050900020300053,,山口,揖斐川中流
85050900040300035,,忠節,長良川中流
85050900040300036,,墨俣,長良川中流
84040800010100079,,古川大橋,神通川水系宮川
85050900040100034,,芥見,木曽川水系長良川上流
85050900040100006,,美濃,木曽川水系長良川上流
85050902550000002,,上呂,木曽川水系飛騨川
85050100010000001,,大仁,狩野川
85050100010000007,,徳倉,狩野川
85050200010000003,,手越,安倍川
85050200010000001,,牛妻,安倍川
85050300010000007,,神座,大井川
85050300010000008,,細島,大井川
85050400010000001,,加茂,菊川
85050500010200009,,鹿島,天竜川下流
85050500010200010,,中ノ町,天竜川下流
22006200010000051,,勝草橋,瀬戸川水系　瀬戸川・朝比奈川
22006200010000048,,横内橋,瀬戸川水系　瀬戸川・朝比奈川
22007900010000058,,天方,太田川水系　太田川・原野谷川
22007900010000059,,新貝,太田川水系　太田川・原野谷川
22007900010000060,,山名,太田川水系　太田川・原野谷川
22008100010000133,,瀬戸橋,都田川水系　都田川
85050600010000001,,石田,豊川及び豊川放水路
85050600010000004,,当古,豊川及び豊川放水路
85050600010000003,,放水路第１,豊川及び豊川放水路
85050700010000016,,高橋,矢作川
85050700010000013,,岩津,矢作川
85050700010000015,,米津,矢作川
85050800010000002,,土岐,庄内川
85050800010000003,,多治見,庄内川
85050800010000004,,志段味,庄内川
85050800010000006,,枇杷島,庄内川
85050800010000005,,瀬古,庄内川
85050900010200001,,木曽成戸,木曽川下流
85050900020200011,,今尾,揖斐川下流
85050900040200007,,長良成戸,長良川下流
23002900010000036,,泉田,愛知県境川水系　境川・逢妻川
23002900010000040,,一ツ木逢妻川,愛知県境川水系　境川・逢妻川
23005200010000030,,天白川,愛知県天白川水系　天白川
23005400010000004,,戸苅,愛知県日光川水系　日光川
23005400010000003,,古瀬,愛知県日光川水系　日光川
85050800020000017,,水場川外水位,愛知県庄内川水系　新川
85051000010000001,,亀山,鈴鹿川及び鈴鹿川派川
85051000010000003,,高岡,鈴鹿川及び鈴鹿川派川
85051100010000011,,大仰,雲出川及び雲出古川
85051100010000014,,雲出橋,雲出川及び雲出古川
85051200010000020,,両郡,櫛田川
85051200010000023,,櫛田橋,櫛田川
85051300010000033,,岩出,宮川
86060400010100003,,鳥居川,瀬田川
86060400010100010,,関ノ津,瀬田川
86060412750200002,,野洲,野洲川下流
86060408630000025,,琵琶湖,淀川水系琵琶湖
86060410120000057,,難波橋,淀川水系姉川
86060410120000056,,国友橋,淀川水系姉川
86060410120000064,,今村橋,淀川水系姉川
86060410130000058,,錦織橋,淀川水系高時川
86060410130000068,,川合,淀川水系高時川
86060412030000024,,桐原橋,淀川水系日野川
86060412030000023,,安吉橋,淀川水系日野川
86060412750100092,,横田橋,淀川水系野洲川上流
86060412750100013,,水口橋,淀川水系野洲川上流
86060413110000016,,北杣橋,淀川水系杣川
86060900010200005,,福知山,由良川下流
86060900010300003,,綾部,由良川中流
86060401670300042,,鳥羽,淀川水系　桂川中流・園部川
86060401670300034,,保津橋,淀川水系　桂川中流・園部川
86060401670300040,,小山,淀川水系　桂川中流・園部川
86060401820000003,,荒神橋,淀川水系　鴨川・高野川
86060300010100002,,板東,大和川上流
86060300010200008,,柏原,大和川下流
86060400010200012,,枚方,淀川
86060400010300016,,槇尾山,宇治川
86060400730000008,,小戸,猪名川
86060401670200008,,桂,桂川下流
86060403710100004,,岩倉,木津川上流
86060403710200001,,加茂,木津川下流
86060405160000008,,名張,名張川
27001300010000038,,川中橋,大津川水系大津川・槇尾川
27001300020000050,,山直橋,大津川水系牛滝川
86060300130000027,,金剛大橋,大和川水系石川
86060300130000092,,玉手橋,大和川水系石川
86060400060000099,,寝屋川治水緑地（寝屋川水位）,淀川水系寝屋川流域
86060400060000104,,京橋,淀川水系寝屋川流域
86060400060000077,,昭明橋,淀川水系寝屋川流域
86060400060000109,,恩智川治水緑地（恩智川水位）,淀川水系寝屋川流域
86060400060000065,,住道,淀川水系寝屋川流域
86060400060000133,,太子橋,淀川水系寝屋川流域
86060400060000068,,剣橋,淀川水系寝屋川流域
86060400060000070,,今里大橋,淀川水系寝屋川流域
86060400060000072,,桑才,淀川水系寝屋川流域
86060400060000132,,萱振大橋,淀川水系寝屋川流域
86060400470000061,,三国,淀川水系神崎川・安威川
86060400470000017,,千歳橋,淀川水系神崎川・安威川
86060500010100002,,板波,加古川上流
86060500010200003,,国包,加古川下流
86060600010100012,,山崎第二,揖保川上流
86060600010200013,,龍野,揖保川下流
86061000010000006,,立野,円山川
86061000260000005,,弘原,出石川
28001400010000014,,甲武橋,兵庫県武庫川水系武庫川
28005300010000047,,砥堀,兵庫県市川水系市川
28006400010000071,,上郡,兵庫県千種川水系千種川
86060100010200002,,成川,熊野川下流
86060200010000013,,五條,紀の川
86060200010000006,,三谷,紀の川
86060200010000012,,船戸,紀の川
