00,値なし　,（気象警報・注意報（Ｈ２７）の場合は、注意報級未満）
01,注意報級未満　,（気象警報・注意報（Ｈ２７）の場合はとらない）
10,注意報級　　,（気象警報・注意報（Ｒ０６）及び気象警報・注意報時系列情報（Ｒ０６）の場合はとらない）
11,警戒レベル２未満　,（気象警報・注意報（Ｈ２７）の場合はとらない）
20,注意報級　,（気象警報・注意報（Ｈ２７）の場合はとらない）
21,警戒レベル２　,（気象警報・注意報（Ｈ２７）の場合はとらない）
22,警戒レベル２相当　,（気象警報・注意報（Ｈ２７）の場合はとらない）
30,警報級,
31,警戒レベル３相当　,（気象警報・注意報（Ｈ２７）の場合はとらない）
41,警戒レベル４相当　,（気象警報・注意報（Ｈ２７）の場合はとらない）
50,特別警報級,
51,警戒レベル５相当　,（気象警報・注意報（Ｈ２７）の場合はとらない）
