106,渡島地方東部,おしまちほうとうぶ,0120200,函館市,はこだてし,0120231,函館市日ノ浜町,はこだてしひのはまちょう
106,渡島地方東部,おしまちほうとうぶ,0123600,渡島北斗市,おしまほくとし,0123632,渡島北斗市中央,おしまほくとしちゅうおう
106,渡島地方東部,おしまちほうとうぶ,0123600,渡島北斗市,おしまほくとし,0123633,渡島北斗市本町,おしまほくとしほんちょう
106,渡島地方東部,おしまちほうとうぶ,0133700,七飯町,ななえちょう,0133701,七飯町桜町,ななえちょうさくらまち
106,渡島地方東部,おしまちほうとうぶ,0133700,七飯町,ななえちょう,0133720,七飯町本町,ななえちょうほんちょう
106,渡島地方東部,おしまちほうとうぶ,0134300,鹿部町,しかべちょう,0134320,鹿部町宮浜,しかべちょうみやはま
106,渡島地方東部,おしまちほうとうぶ,0134500,渡島森町,おしまもりまち,0134503,渡島森町御幸町,おしまもりまちみゆきちょう
106,渡島地方東部,おしまちほうとうぶ,0134500,渡島森町,おしまもりまち,0134520,渡島森町上台町,おしまもりまちうわだいちょう
106,渡島地方東部,おしまちほうとうぶ,0134500,渡島森町,おしまもりまち,0134531,渡島森町砂原,おしまもりまちさわら
107,渡島地方西部,おしまちほうせいぶ,0133100,渡島松前町,おしままつまえちょう,0133100,渡島松前町福山,おしままつまえちょうふくやま
107,渡島地方西部,おしまちほうせいぶ,0133100,渡島松前町,おしままつまえちょう,0133101,渡島松前町清部,おしままつまえちょうきよべ
107,渡島地方西部,おしまちほうせいぶ,0133200,福島町,ふくしまちょう,0133220,福島町福島,ふくしまちょうふくしま
107,渡島地方西部,おしまちほうせいぶ,0133300,知内町,しりうちちょう,0133300,知内町小谷石,しりうちちょうこたにいし
107,渡島地方西部,おしまちほうせいぶ,0133300,知内町,しりうちちょう,0133331,知内町重内,しりうちちょうおもない
107,渡島地方西部,おしまちほうせいぶ,0133400,木古内町,きこないちょう,0133421,木古内町木古内,きこないちょうきこない
110,檜山地方,ひやまちほう,0136100,檜山江差町,ひやまえさしちょう,0136101,檜山江差町姥神,ひやまえさしちょううばがみ
110,檜山地方,ひやまちほう,0136100,檜山江差町,ひやまえさしちょう,0136120,檜山江差町中歌町,ひやまえさしちょうなかうたちょう
110,檜山地方,ひやまちほう,0136200,上ノ国町,かみのくにちょう,0136220,上ノ国町湯ノ岱,かみのくにちょうゆのたい
110,檜山地方,ひやまちほう,0136200,上ノ国町,かみのくにちょう,0136221,上ノ国町小砂子,かみのくにちょうちいさご
110,檜山地方,ひやまちほう,0136200,上ノ国町,かみのくにちょう,0136231,上ノ国町大留,かみのくにちょうおおどめ
110,檜山地方,ひやまちほう,0136300,厚沢部町,あっさぶちょう,0136320,厚沢部町木間内,あっさぶちょうきまない
110,檜山地方,ひやまちほう,0136300,厚沢部町,あっさぶちょう,0136331,厚沢部町新町,あっさぶちょうしんまち
110,檜山地方,ひやまちほう,0136400,乙部町,おとべちょう,0136431,乙部町緑町,おとべちょうみどりまち
110,檜山地方,ひやまちほう,0137000,今金町,いまかねちょう,0137020,今金町今金,いまかねちょういまかね
110,檜山地方,ひやまちほう,0137100,せたな町,せたなちょう,0137100,せたな町北檜山区豊岡,せたなちょうきたひやまくとよおか
110,檜山地方,ひやまちほう,0137100,せたな町,せたなちょう,0137120,せたな町大成区都,せたなちょうたいせいくみやこ
110,檜山地方,ひやまちほう,0137100,せたな町,せたなちょう,0137121,せたな町瀬棚区本町,せたなちょうせたなくほんちょう
110,檜山地方,ひやまちほう,0137100,せたな町,せたなちょう,0137122,せたな町瀬棚区北島歌,せたなちょうせたなくきたしまうた
110,檜山地方,ひやまちほう,0137100,せたな町,せたなちょう,0137131,せたな町北檜山区徳島,せたなちょうきたひやまくとくしま
115,後志地方北部,しりべしちほうほくぶ,0120300,小樽市,おたるし,0120300,小樽市勝納町,おたるしかつないちょう
115,後志地方北部,しりべしちほうほくぶ,0120300,小樽市,おたるし,0120320,小樽市花園町,おたるしはなぞのちょう
115,後志地方北部,しりべしちほうほくぶ,0140500,積丹町,しゃこたんちょう,0140500,積丹町日司町,しゃこたんちょうひづかちょう
115,後志地方北部,しりべしちほうほくぶ,0140500,積丹町,しゃこたんちょう,0140520,積丹町美国町,しゃこたんちょうびくにちょう
115,後志地方北部,しりべしちほうほくぶ,0140500,積丹町,しゃこたんちょう,0140521,積丹町余別町,しゃこたんちょうよべつちょう
115,後志地方北部,しりべしちほうほくぶ,0140600,古平町,ふるびらちょう,0140632,古平町浜町,ふるびらちょうはまちょう
115,後志地方北部,しりべしちほうほくぶ,0140700,仁木町,にきちょう,0140731,仁木町西町,にきちょうにしまち
115,後志地方北部,しりべしちほうほくぶ,0140800,余市町,よいちちょう,0140800,余市町朝日町,よいちちょうあさひちょう
115,後志地方北部,しりべしちほうほくぶ,0140800,余市町,よいちちょう,0140820,余市町浜中町,よいちちょうはまなかちょう
115,後志地方北部,しりべしちほうほくぶ,0140900,赤井川村,あかいがわむら,0140920,赤井川村赤井川,あかいがわむらあかいがわ
116,後志地方東部,しりべしちほうとうぶ,0139500,ニセコ町,にせこちょう,0139520,ニセコ町中央通,にせこちょうちゅうおうどおり
116,後志地方東部,しりべしちほうとうぶ,0139600,真狩村,まっかりむら,0139632,真狩村真狩,まっかりむらまっかり
116,後志地方東部,しりべしちほうとうぶ,0139700,留寿都村,るすつむら,0139731,留寿都村留寿都,るすつむらるすつ
116,後志地方東部,しりべしちほうとうぶ,0139800,喜茂別町,きもべつちょう,0139820,喜茂別町喜茂別,きもべつちょうきもべつ
116,後志地方東部,しりべしちほうとうぶ,0139900,京極町,きょうごくちょう,0139931,京極町京極,きょうごくちょうきょうごく
116,後志地方東部,しりべしちほうとうぶ,0140000,倶知安町,くっちゃんちょう,0140000,倶知安町南１条,くっちゃんちょうみなみいちじょう
116,後志地方東部,しりべしちほうとうぶ,0140000,倶知安町,くっちゃんちょう,0140020,倶知安町北４条,くっちゃんちょうきたよじょう
117,後志地方西部,しりべしちほうせいぶ,0139100,島牧村,しままきむら,0139100,島牧村江ノ島,しままきむらえのしま
117,後志地方西部,しりべしちほうせいぶ,0139100,島牧村,しままきむら,0139120,島牧村泊,しままきむらとまり
117,後志地方西部,しりべしちほうせいぶ,0139200,寿都町,すっつちょう,0139201,寿都町新栄,すっつちょうしんえい
117,後志地方西部,しりべしちほうせいぶ,0139200,寿都町,すっつちょう,0139220,寿都町渡島,すっつちょうとしま
117,後志地方西部,しりべしちほうせいぶ,0139300,黒松内町,くろまつないちょう,0139321,黒松内町黒松内,くろまつないちょうくろまつない
117,後志地方西部,しりべしちほうせいぶ,0139400,蘭越町,らんこしちょう,0139420,蘭越町蘭越,らんこしちょうらんこし
117,後志地方西部,しりべしちほうせいぶ,0140100,共和町,きょうわちょう,0140131,共和町南幌似,きょうわちょうみなみほろに
117,後志地方西部,しりべしちほうせいぶ,0140200,岩内町,いわないちょう,0140201,岩内町高台,いわないちょうたかだい
117,後志地方西部,しりべしちほうせいぶ,0140200,岩内町,いわないちょう,0140220,岩内町清住,いわないちょうきよずみ
117,後志地方西部,しりべしちほうせいぶ,0140300,泊村,とまりむら,0140331,泊村茅沼村,とまりむらかやぬまむら
117,後志地方西部,しりべしちほうせいぶ,0140400,神恵内村,かもえないむら,0140420,神恵内村神恵内,かもえないむらかもえない
119,北海道奥尻島,ほっかいどうおくしりとう,0136700,奥尻町,おくしりちょう,0136701,奥尻町松江,おくしりちょうまつえ
119,北海道奥尻島,ほっかいどうおくしりとう,0136700,奥尻町,おくしりちょう,0136732,奥尻町奥尻,おくしりちょうおくしり
